,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1764,-1,88200,RAINFOREST_RESIN,10002,5,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10003.0,-180.0
1765,-1,88200,KELP,2014,32,,,,,2017,24,,,,,2015.5,465.9375
1766,-1,88300,KELP,2014,24,,,,,2017,25,,,,,2015.5,470.2734375
1767,-1,88300,RAINFOREST_RESIN,9998,8,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,-180.0
1768,-1,88400,RAINFOREST_RESIN,9995,30,,,,,10002,6,10005.0,30.0,,,9998.5,-180.0
1769,-1,88400,KELP,2014,30,,,,,2016,8,2017.0,30.0,,,2015.0,471.25
1770,-1,88500,KELP,2013,28,,,,,2017,28,,,,,2015.0,498.2578125
1771,-1,88500,RAINFOREST_RESIN,10002,9,9995.0,28.0,,,10005,28,,,,,10003.5,-180.0
1772,-1,88600,RAINFOREST_RESIN,9995,23,,,,,10000,5,10002.0,3.0,10005.0,23.0,9997.5,-180.0
1773,-1,88600,KELP,2013,23,,,,,2014,2,2015.0,5.0,2017.0,23.0,2013.5,495.0625
1774,-1,88700,KELP,2013,25,,,,,2015,4,2017.0,25.0,,,2014.0,497.6640625
1775,-1,88700,RAINFOREST_RESIN,9998,3,9995.0,25.0,,,10005,25,,,,,10001.5,-180.0
1776,-1,88800,RAINFOREST_RESIN,9998,9,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0,-180.0
1777,-1,88800,KELP,2013,30,,,,,2014,2,2017.0,30.0,,,2013.5,502.3515625
1778,-1,88900,KELP,2013,24,,,,,2017,25,,,,,2015.0,495.2109375
1779,-1,88900,RAINFOREST_RESIN,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-180.0
1780,-1,89000,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-180.0
1781,-1,89000,KELP,2014,22,,,,,2016,3,2017.0,22.0,,,2015.0,482.0390625
1782,-1,89100,KELP,2014,33,,,,,2017,27,,,,,2015.5,471.71875
1783,-1,89100,RAINFOREST_RESIN,9998,6,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,-180.0
1784,-1,89200,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10002,2,10004.0,1.0,10005.0,27.0,9999.0,-180.0
1785,-1,89200,KELP,2014,28,,,,,2016,5,2017.0,28.0,,,2015.0,483.015625
1786,-1,89300,KELP,2014,28,,,,,2017,28,,,,,2015.5,489.7578125
1787,-1,89300,RAINFOREST_RESIN,9998,2,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0,-180.0
1788,-1,89400,RAINFOREST_RESIN,9998,8,9995.0,20.0,,,10005,20,,,,,10001.5,-180.0
1789,-1,89400,KELP,2013,20,,,,,2017,20,,,,,2015.0,493.859375
1790,-1,89500,KELP,2014,31,,,,,2017,31,,,,,2015.5,485.7578125
1791,-1,89500,RAINFOREST_RESIN,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,-180.0
1792,-1,89600,RAINFOREST_RESIN,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-180.0
1793,-1,89600,KELP,2014,25,,,,,2016,6,2017.0,1.0,2018.0,24.0,2015.0,461.84375
1794,-1,89700,KELP,2015,1,2014.0,30.0,,,2017,2,2018.0,28.0,,,2016.0,459.7578125
1795,-1,89700,RAINFOREST_RESIN,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-180.0
1796,-1,89800,RAINFOREST_RESIN,9998,4,9995.0,24.0,,,10005,24,,,,,10001.5,-180.0
1797,-1,89800,KELP,2014,23,,,,,2017,24,,,,,2015.5,478.5546875
1798,-1,89900,KELP,2014,23,,,,,2017,23,,,,,2015.5,475.40625
1799,-1,89900,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,-180.0
1800,-1,90000,RAINFOREST_RESIN,9998,1,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,-180.0
1801,-1,90000,KELP,2014,29,,,,,2017,29,,,,,2015.5,468.3046875
1802,-1,90100,KELP,2014,36,,,,,2017,28,,,,,2015.5,463.0390625
1803,-1,90100,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10002,1,10004.0,1.0,10005.0,27.0,9999.0,-180.0
1804,-1,90200,RAINFOREST_RESIN,9995,23,,,,,10002,7,10005.0,23.0,,,9998.5,-180.0
1805,-1,90200,KELP,2014,27,,,,,2017,23,,,,,2015.5,469.078125
1806,-1,90300,KELP,2014,23,,,,,2017,23,,,,,2015.5,467.5546875
1807,-1,90300,RAINFOREST_RESIN,9998,3,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0,-180.0
1808,-1,90400,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10002,4,10004.0,2.0,10005.0,26.0,9999.0,-180.0
1809,-1,90400,KELP,2014,34,,,,,2017,28,,,,,2015.5,485.8203125
1810,-1,90500,KELP,2014,26,,,,,2017,26,,,,,2015.5,475.0390625
1811,-1,90500,RAINFOREST_RESIN,9998,8,9995.0,26.0,,,10005,26,,,,,10001.5,-180.0
1812,-1,90600,RAINFOREST_RESIN,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-180.0
1813,-1,90600,KELP,2014,23,,,,,2017,23,,,,,2015.5,464.3359375
1814,-1,90700,KELP,2014,26,,,,,2017,2,2018.0,24.0,,,2015.5,461.9140625
1815,-1,90700,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0,-180.0
1816,-1,90800,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,-180.0
1817,-1,90800,KELP,2014,25,,,,,2017,25,,,,,2015.5,468.4453125
1818,-1,90900,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,-180.0
1819,-1,90900,KELP,2017,1,2014.0,25.0,,,2018,25,,,,,2017.5,445.921875
1820,-1,91000,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,-180.0
1821,-1,91000,KELP,2017,1,2014.0,30.0,,,2018,30,,,,,2017.5,445.875
1822,-1,91100,KELP,2015,23,,,,,2018,23,,,,,2016.5,439.171875
1823,-1,91100,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-180.0
1824,-1,91200,KELP,2015,22,,,,,2018,22,,,,,2016.5,431.640625
1825,-1,91200,RAINFOREST_RESIN,9995,22,,,,,10002,2,10005.0,22.0,,,9998.5,-180.0
1826,-1,91300,RAINFOREST_RESIN,9995,20,,,,,10002,6,10005.0,20.0,,,9998.5,-180.0
1827,-1,91300,KELP,2015,23,,,,,2018,20,,,,,2016.5,425.4375
1828,-1,91400,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-180.0
1829,-1,91400,KELP,2015,21,,,,,2018,21,,,,,2016.5,429.0859375
1830,-1,91500,KELP,2015,23,,,,,2018,23,,,,,2016.5,417.03125
1831,-1,91500,RAINFOREST_RESIN,9998,7,9995.0,23.0,,,10005,23,,,,,10001.5,-180.0
1832,-1,91600,KELP,2016,2,2015.0,27.0,,,2018,27,,,,,2017.0,419.2109375
1833,-1,91600,RAINFOREST_RESIN,10000,2,9998.0,2.0,9995.0,27.0,10005,27,,,,,10002.5,-180.0
1834,-1,91700,RAINFOREST_RESIN,9996,2,9995.0,28.0,,,9998,1,10004.0,2.0,10005.0,28.0,9997.0,-180.0
1835,-1,91700,KELP,2017,5,2015.0,30.0,,,2018,2,2019.0,28.0,,,2017.5,410.9453125
1836,-1,91800,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,-180.0
1837,-1,91800,KELP,2017,1,2015.0,26.0,,,2019,26,,,,,2018.0,410.9453125
1838,-1,91900,KELP,2016,3,2015.0,30.0,,,2019,30,,,,,2017.5,405.4296875
1839,-1,91900,RAINFOREST_RESIN,10000,3,9996.0,2.0,9995.0,28.0,10002,9,10004.0,2.0,10005.0,28.0,10001.0,-180.0
1840,-1,92000,KELP,2015,28,,,,,2017,1,2019.0,28.0,,,2016.0,409.8359375
1841,-1,92000,RAINFOREST_RESIN,9998,7,9995.0,28.0,,,10005,28,,,,,10001.5,-180.0
1842,-1,92100,RAINFOREST_RESIN,9995,28,,,,,9998,1,10005.0,28.0,,,9996.5,-180.0
1843,-1,92100,KELP,2015,28,,,,,2018,28,,,,,2016.5,427.625
1844,-1,92200,RAINFOREST_RESIN,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-180.0
1845,-1,92200,KELP,2015,23,,,,,2018,23,,,,,2016.5,419.578125
1846,-1,92300,KELP,2015,26,,,,,2018,26,,,,,2016.5,412.8046875
1847,-1,92300,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,9998,1,10004.0,1.0,10005.0,25.0,9997.0,-180.0
1848,-1,92400,KELP,2015,25,,,,,2018,25,,,,,2016.5,419.078125
1849,-1,92400,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-180.0
1850,-1,92500,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,-180.0
1851,-1,92500,KELP,2015,23,,,,,2018,23,,,,,2016.5,425.390625
1852,-1,92600,RAINFOREST_RESIN,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-180.0
1853,-1,92600,KELP,2017,1,2015.0,25.0,,,2018,25,,,,,2017.5,419.1015625
1854,-1,92700,KELP,2016,4,2015.0,29.0,,,2019,29,,,,,2017.5,402.2265625
1855,-1,92700,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0,-180.0
1856,-1,92800,KELP,2016,2,2015.0,20.0,,,2019,22,,,,,2017.5,395.40625
1857,-1,92800,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-180.0
1858,-1,92900,RAINFOREST_RESIN,9998,7,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,-180.0
1859,-1,92900,KELP,2016,1,2015.0,26.0,,,2019,27,,,,,2017.5,391.7734375
1860,-1,93000,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,-180.0
1861,-1,93000,KELP,2016,27,,,,,2019,20,,,,,2017.5,388.1953125
1862,-1,93100,KELP,2018,3,2016.0,22.0,,,2019,1,2020.0,21.0,,,2018.5,359.9296875
1863,-1,93100,RAINFOREST_RESIN,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-180.0
1864,-1,93200,KELP,2017,21,,,,,2019,2,2020.0,21.0,,,2018.0,338.25
1865,-1,93200,RAINFOREST_RESIN,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5,-180.0
1866,-1,93300,RAINFOREST_RESIN,9995,29,,,,,10002,9,10005.0,29.0,,,9998.5,-180.0
1867,-1,93300,KELP,2019,1,2017.0,29.0,,,2020,29,,,,,2019.5,339.609375
1868,-1,93400,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,9998,3,10004.0,2.0,10005.0,27.0,9997.0,-180.0
1869,-1,93400,KELP,2018,29,,,,,2021,29,,,,,2019.5,263.9765625
1870,-1,93500,KELP,2019,2,2018.0,26.0,,,2020,6,2021.0,1.0,2022.0,25.0,2019.5,257.7578125
1871,-1,93500,RAINFOREST_RESIN,10000,2,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10002.0,-180.0
1872,-1,93600,KELP,2020,33,,,,,2023,29,,,,,2021.5,176.375
1873,-1,93600,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-180.0
1874,-1,93700,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0,-180.0
1875,-1,93700,KELP,2019,25,,,,,2022,2,2023.0,23.0,,,2020.5,208.0390625
1876,-1,93800,RAINFOREST_RESIN,9995,30,,,,,9998,1,10002.0,5.0,10005.0,30.0,9996.5,-180.0
1877,-1,93800,KELP,2020,35,,,,,2023,30,,,,,2021.5,180.4453125
1878,-1,93900,KELP,2020,3,2019.0,28.0,,,2023,28,,,,,2021.5,192.0390625
1879,-1,93900,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000.0,-180.0
1880,-1,94000,KELP,2019,31,,,,,2022,31,,,,,2020.5,229.3046875
1881,-1,94000,RAINFOREST_RESIN,10002,4,9998.0,8.0,9996.0,1.0,10004,1,10005.0,30.0,,,10003.0,-180.0
1882,-1,94100,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,-180.0
1883,-1,94100,KELP,2019,33,,,,,2022,30,,,,,2020.5,232.1015625
1884,-1,94200,RAINFOREST_RESIN,9995,22,,,,,10002,7,10005.0,22.0,,,9998.5,-180.0
1885,-1,94200,KELP,2019,22,,,,,2023,22,,,,,2021.0,205.4921875
1886,-1,94300,KELP,2020,1,2019.0,26.0,,,2023,26,,,,,2021.5,196.9921875
1887,-1,94300,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0,-180.0
1888,-1,94400,KELP,2020,29,,,,,2023,29,,,,,2021.5,188.9296875
1889,-1,94400,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000.0,-180.0
1890,-1,94500,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-180.0
1891,-1,94500,KELP,2019,25,,,,,2023,25,,,,,2021.0,199.46875
1892,-1,94600,RAINFOREST_RESIN,9998,2,9995.0,22.0,,,10005,22,,,,,10001.5,-180.0
1893,-1,94600,KELP,2020,22,,,,,2023,22,,,,,2021.5,190.265625
1894,-1,94700,KELP,2020,21,,,,,2022,6,2023.0,21.0,,,2021.0,171.7578125
1895,-1,94700,RAINFOREST_RESIN,10002,1,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10003.0,-180.0
1896,-1,94800,KELP,2020,28,,,,,2022,1,2023.0,28.0,,,2021.0,170.265625
1897,-1,94800,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-180.0
1898,-1,94900,RAINFOREST_RESIN,9995,27,,,,,9998,1,10005.0,27.0,,,9996.5,-180.0
1899,-1,94900,KELP,2020,27,,,,,2023,27,,,,,2021.5,176.8671875
1900,-1,95000,RAINFOREST_RESIN,9998,9,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,-180.0
1901,-1,95000,KELP,2021,1,2019.0,22.0,,,2023,22,,,,,2022.0,204.328125
1902,-1,95100,KELP,2019,25,,,,,2022,25,,,,,2020.5,232.3359375
1903,-1,95100,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,-180.0
1904,-1,95200,KELP,2019,30,,,,,2022,30,,,,,2020.5,215.6953125
1905,-1,95200,RAINFOREST_RESIN,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-180.0
1906,-1,95300,RAINFOREST_RESIN,9995,24,,,,,10002,9,10005.0,24.0,,,9998.5,-180.0
1907,-1,95300,KELP,2019,24,,,,,2022,24,,,,,2020.5,221.0390625
1908,-1,95400,RAINFOREST_RESIN,9995,21,,,,,10002,1,10005.0,21.0,,,9998.5,-180.0
1909,-1,95400,KELP,2019,21,,,,,2022,21,,,,,2020.5,221.1015625
1910,-1,95500,KELP,2019,27,,,,,2022,27,,,,,2020.5,237.5859375
1911,-1,95500,RAINFOREST_RESIN,9996,2,9995.0,25.0,,,10002,4,10004.0,2.0,10005.0,25.0,9999.0,-180.0
1912,-1,95600,KELP,2018,29,,,,,2022,30,,,,,2020.0,256.1875
1913,-1,95600,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,-180.0
1914,-1,95700,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10003.0,-180.0
1915,-1,95700,KELP,2018,23,,,,,2020,6,2021.0,23.0,,,2019.0,284.0859375
1916,-1,95800,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,-180.0
1917,-1,95800,KELP,2018,5,2017.0,21.0,,,2021,21,,,,,2019.5,306.3125
1918,-1,95900,KELP,2017,23,,,,,2019,8,2020.0,23.0,,,2018.0,320.7265625
1919,-1,95900,RAINFOREST_RESIN,9998,9,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,-180.0
1920,-1,96000,KELP,2016,24,,,,,2019,1,2020.0,23.0,,,2017.5,358.90625
1921,-1,96000,RAINFOREST_RESIN,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-180.0
1922,-1,96100,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,-180.0
1923,-1,96100,KELP,2016,23,,,,,2019,23,,,,,2017.5,377.2265625
1924,-1,96200,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,9998,5,10004.0,2.0,10005.0,24.0,9997.0,-180.0
1925,-1,96200,KELP,2017,1,2016.0,24.0,,,2020,26,,,,,2018.5,345.203125
1926,-1,96300,KELP,2016,26,,,,,2019,2,2020.0,25.0,,,2017.5,358.28125
1927,-1,96300,RAINFOREST_RESIN,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,-180.0
1928,-1,96400,KELP,2016,30,,,,,2020,30,,,,,2018.0,342.6328125
1929,-1,96400,RAINFOREST_RESIN,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5,-180.0
1930,-1,96500,RAINFOREST_RESIN,9998,1,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,-180.0
1931,-1,96500,KELP,2017,29,,,,,2020,29,,,,,2018.5,328.75
1932,-1,96600,RAINFOREST_RESIN,9995,24,,,,,10002,3,10005.0,24.0,,,9998.5,-180.0
1933,-1,96600,KELP,2017,24,,,,,2021,24,,,,,2019.0,302.546875
1934,-1,96700,KELP,2018,32,,,,,2021,32,,,,,2019.5,265.046875
1935,-1,96700,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10002,9,10004.0,2.0,10005.0,30.0,9999.0,-180.0
1936,-1,96800,KELP,2019,8,2018.0,26.0,,,2022,27,,,,,2020.5,242.078125
1937,-1,96800,RAINFOREST_RESIN,10002,3,9998.0,2.0,9996.0,1.0,10004,1,10005.0,26.0,,,10003.0,-180.0
1938,-1,96900,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-180.0
1939,-1,96900,KELP,2018,26,,,,,2022,26,,,,,2020.0,257.4375
1940,-1,97000,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-180.0
1941,-1,97000,KELP,2018,28,,,,,2021,28,,,,,2019.5,273.359375
1942,-1,97100,KELP,2018,28,,,,,2020,5,2021.0,28.0,,,2019.0,264.8359375
1943,-1,97100,RAINFOREST_RESIN,9995,28,,,,,10002,4,10005.0,28.0,,,9998.5,-180.0
1944,-1,97200,RAINFOREST_RESIN,9996,1,9995.0,22.0,,,10000,3,10004.0,1.0,10005.0,22.0,9998.0,-180.0
1945,-1,97200,KELP,2018,23,,,,,2019,3,2021.0,1.0,2022.0,22.0,2018.5,259.8828125
1946,-1,97300,KELP,2018,24,,,,,2021,25,,,,,2019.5,262.8671875
1947,-1,97300,RAINFOREST_RESIN,9998,3,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,-180.0
1948,-1,97400,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,-180.0
1949,-1,97400,KELP,2018,27,,,,,2022,27,,,,,2020.0,248.890625
1950,-1,97500,KELP,2019,5,2018.0,22.0,,,2022,24,,,,,2020.5,241.640625
1951,-1,97500,RAINFOREST_RESIN,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-180.0
1952,-1,97600,RAINFOREST_RESIN,9996,1,9995.0,30.0,,,10002,7,10004.0,1.0,10005.0,30.0,9999.0,-180.0
1953,-1,97600,KELP,2019,31,,,,,2021,7,2022.0,1.0,2023.0,30.0,2020.0,211.4140625
1954,-1,97700,KELP,2018,22,,,,,2020,2,2022.0,22.0,,,2019.0,250.828125
1955,-1,97700,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,-180.0
1956,-1,97800,RAINFOREST_RESIN,9995,27,,,,,10002,6,10005.0,27.0,,,9998.5,-180.0
1957,-1,97800,KELP,2018,27,,,,,2020,1,2022.0,27.0,,,2019.0,252.4296875
1958,-1,97900,KELP,2018,25,,,,,2021,1,2022.0,25.0,,,2019.5,261.875
1959,-1,97900,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-180.0
1960,-1,98000,RAINFOREST_RESIN,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-180.0
1961,-1,98000,KELP,2017,24,,,,,2021,24,,,,,2019.0,300.4921875
1962,-1,98100,KELP,2018,29,,,,,2021,29,,,,,2019.5,289.8984375
1963,-1,98100,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,9998,1,10002.0,2.0,10004.0,1.0,9997.0,-180.0
1964,-1,98200,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-180.0
1965,-1,98200,KELP,2018,26,,,,,2021,26,,,,,2019.5,290.125
1966,-1,98300,KELP,2020,2,2018.0,31.0,,,2021,29,,,,,2020.5,278.859375
1967,-1,98300,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-180.0
1968,-1,98400,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,-180.0
1969,-1,98400,KELP,2018,30,,,,,2020,7,2021.0,30.0,,,2019.0,277.40625
1970,-1,98500,KELP,2018,31,,,,,2021,31,,,,,2019.5,272.1875
1971,-1,98500,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-180.0
1972,-1,98600,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-180.0
1973,-1,98600,KELP,2018,28,,,,,2022,28,,,,,2020.0,249.046875
1974,-1,98700,KELP,2019,29,,,,,2022,29,,,,,2020.5,232.046875
1975,-1,98700,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-180.0
1976,-1,98800,RAINFOREST_RESIN,10002,1,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10003.0,-180.0
1977,-1,98800,KELP,2020,1,2018.0,24.0,,,2021,24,,,,,2020.5,263.2890625
1978,-1,98900,KELP,2018,26,,,,,2021,26,,,,,2019.5,279.328125
1979,-1,98900,RAINFOREST_RESIN,9998,10,9995.0,26.0,,,10005,26,,,,,10001.5,-180.0
1980,-1,99000,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-180.0
1981,-1,99000,KELP,2018,25,,,,,2020,4,2021.0,26.0,,,2019.0,276.9609375
1982,-1,99100,KELP,2018,31,,,,,2021,25,,,,,2019.5,273.9453125
1983,-1,99100,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,-180.0
1984,-1,99200,RAINFOREST_RESIN,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-180.0
1985,-1,99200,KELP,2018,27,,,,,2021,22,,,,,2019.5,269.15625
1986,-1,99300,KELP,2020,1,2018.0,27.0,,,2021,27,,,,,2020.5,267.359375
1987,-1,99300,RAINFOREST_RESIN,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,-180.0
1988,-1,99400,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,-180.0
1989,-1,99400,KELP,2018,26,,,,,2022,26,,,,,2020.0,255.28125
1990,-1,99500,KELP,2018,24,,,,,2022,24,,,,,2020.0,244.8671875
1991,-1,99500,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,-180.0
1992,-1,99600,RAINFOREST_RESIN,10002,1,9995.0,28.0,,,10005,28,,,,,10003.5,-180.0
1993,-1,99600,KELP,2019,4,2018.0,28.0,,,2022,28,,,,,2020.5,249.390625
1994,-1,99700,KELP,2018,30,,,,,2022,30,,,,,2020.0,248.75
1995,-1,99700,RAINFOREST_RESIN,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-180.0
1996,-1,99800,KELP,2018,28,,,,,2022,28,,,,,2020.0,251.71875
1997,-1,99800,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-180.0
1998,-1,99900,RAINFOREST_RESIN,10002,1,9995.0,29.0,,,10005,29,,,,,10003.5,-180.0
1999,-1,99900,KELP,2018,28,,,,,2021,29,,,,,2019.5,274.03125
2000,-1,100000,RAINFOREST_RESIN,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-180.0
2001,-1,100000,KELP,2018,24,,,,,2020,5,2021.0,24.0,,,2019.0,283.0703125
2002,-1,100100,KELP,2018,29,,,,,2021,29,,,,,2019.5,276.9453125
2003,-1,100100,RAINFOREST_RESIN,10002,1,9995.0,29.0,,,10005,29,,,,,10003.5,-180.0
2004,-1,100200,KELP,2018,23,,,,,2020,1,2021.0,23.0,,,2019.0,267.25
2005,-1,100200,RAINFOREST_RESIN,9998,5,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,-180.0
2006,-1,100300,RAINFOREST_RESIN,9998,4,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0,-180.0
2007,-1,100300,KELP,2018,31,,,,,2021,31,,,,,2019.5,270.796875
2008,-1,100400,RAINFOREST_RESIN,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-180.0
2009,-1,100400,KELP,2018,30,,,,,2021,30,,,,,2019.5,283.34375
2010,-1,100500,KELP,2018,22,,,,,2021,22,,,,,2019.5,288.125
2011,-1,100500,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,-180.0
2012,-1,100600,KELP,2018,29,,,,,2020,1,2021.0,29.0,,,2019.0,279.71875
2013,-1,100600,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-180.0
2014,-1,100700,RAINFOREST_RESIN,10002,1,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0,-180.0
2015,-1,100700,KELP,2018,31,,,,,2021,31,,,,,2019.5,271.5703125
2016,-1,100800,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000.0,-180.0
2017,-1,100800,KELP,2018,35,,,,,2021,28,,,,,2019.5,276.1328125
2018,-1,100900,KELP,2018,19,,,,,2021,27,,,,,2019.5,274.4375
2019,-1,100900,RAINFOREST_RESIN,9998,10,9995.0,27.0,,,10005,27,,,,,10001.5,-180.0
2020,-1,101000,KELP,2018,31,,,,,2021,30,,,,,2019.5,278.75
2021,-1,101000,RAINFOREST_RESIN,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5,-180.0
2022,-1,101100,RAINFOREST_RESIN,9998,4,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,-180.0
