,timestamp,buyer,seller,symbol,currency,price,quantity
989,180800,,,RAINFOREST_RESIN,SEASHELLS,10002,1
990,180900,,,KELP,SEASHELLS,2021,11
991,180900,,,RAINFOREST_RESIN,SEASHELLS,9998,1
992,181000,,,KELP,SEASHELLS,2020,1
993,181400,,,KELP,SEASHELLS,2021,2
994,181400,,,RAINFOREST_RESIN,SEASHELLS,10002,1
995,181500,,,KELP,SEASHELLS,2018,1
996,181500,,,KELP,SEASHELLS,2018,2
997,181500,,,RAINFOREST_RESIN,SEASHELLS,9998,2
998,181600,,,KELP,SEASHELLS,2018,2
999,181700,,,KELP,SEASHELLS,2021,14
1000,181800,,,KELP,SEASHELLS,2018,1
1001,181900,,,RAINFOREST_RESIN,SEASHELLS,10002,1
1002,182000,,,RAINFOREST_RESIN,SEASHELLS,10002,1
1003,182100,,,KELP,SEASHELLS,2018,2
1004,182200,,,KELP,SEASHELLS,2020,1
1005,182300,,,RAINFOREST_RESIN,SEASHELLS,9996,1
1006,182500,,,RAINFOREST_RESIN,SEASHELLS,10002,4
1007,183100,,,KELP,SEASHELLS,2022,1
1008,183100,,,RAINFOREST_RESIN,SEASHELLS,10004,1
1009,183200,,,KELP,SEASHELLS,2019,9
1010,183500,,,KELP,SEASHELLS,2022,1
1011,183700,,,KELP,SEASHELLS,2023,8
1012,183900,,,RAINFOREST_RESIN,SEASHELLS,9995,6
1013,184000,,,KELP,SEASHELLS,2019,13
1014,184100,,,KELP,SEASHELLS,2022,1
1015,184600,,,KELP,SEASHELLS,2020,1
1016,184600,,,RAINFOREST_RESIN,SEASHELLS,9995,1
1017,184800,,,RAINFOREST_RESIN,SEASHELLS,10002,3
1018,184800,,,RAINFOREST_RESIN,SEASHELLS,10002,5
1019,185200,,,KELP,SEASHELLS,2024,10
1020,185400,,,KELP,SEASHELLS,2020,1
1021,185400,,,RAINFOREST_RESIN,SEASHELLS,9996,1
1022,185800,,,RAINFOREST_RESIN,SEASHELLS,9998,1
1023,186100,,,KELP,SEASHELLS,2022,1
1024,186100,,,KELP,SEASHELLS,2022,4
1025,186300,,,KELP,SEASHELLS,2021,10
1026,186300,,,RAINFOREST_RESIN,SEASHELLS,10004,1
1027,186300,,,RAINFOREST_RESIN,SEASHELLS,10004,10
1028,186400,,,KELP,SEASHELLS,2021,1
1029,187000,,,KELP,SEASHELLS,2022,3
1030,187300,,,KELP,SEASHELLS,2023,1
1031,187400,,,KELP,SEASHELLS,2023,1
1032,187700,,,KELP,SEASHELLS,2021,1
1033,187700,,,KELP,SEASHELLS,2024,15
1034,188000,,,RAINFOREST_RESIN,SEASHELLS,10002,1
1035,188400,,,RAINFOREST_RESIN,SEASHELLS,9998,1
1036,188500,,,RAINFOREST_RESIN,SEASHELLS,10002,1
1037,189000,,,KELP,SEASHELLS,2020,1
1038,189200,,,KELP,SEASHELLS,2021,3
1039,189500,,,KELP,SEASHELLS,2024,2
1040,189500,,,RAINFOREST_RESIN,SEASHELLS,9998,1
1041,189500,,,RAINFOREST_RESIN,SEASHELLS,10005,2
1042,189800,,,KELP,SEASHELLS,2023,2
1043,189800,,,RAINFOREST_RESIN,SEASHELLS,10004,1
1044,189800,,,RAINFOREST_RESIN,SEASHELLS,10004,1
1045,189900,,,KELP,SEASHELLS,2022,1
1046,190000,,,KELP,SEASHELLS,2020,9
1047,190300,,,KELP,SEASHELLS,2023,1
1048,190600,,,KELP,SEASHELLS,2020,1
1049,190700,,,KELP,SEASHELLS,2020,10
1050,190800,,,RAINFOREST_RESIN,SEASHELLS,9998,5
1051,190900,,,KELP,SEASHELLS,2024,1
1052,190900,,,KELP,SEASHELLS,2023,1
1053,190900,,,RAINFOREST_RESIN,SEASHELLS,10005,1
1054,190900,,,RAINFOREST_RESIN,SEASHELLS,10002,1
1055,191000,,,RAINFOREST_RESIN,SEASHELLS,10002,1
1056,191400,,,RAINFOREST_RESIN,SEASHELLS,9998,1
1057,191700,,,RAINFOREST_RESIN,SEASHELLS,10004,2
1058,191700,,,RAINFOREST_RESIN,SEASHELLS,10004,4
1059,191800,,,KELP,SEASHELLS,2022,1
1060,192000,,,KELP,SEASHELLS,2022,1
1061,192000,,,RAINFOREST_RESIN,SEASHELLS,10002,1
1062,192100,,,RAINFOREST_RESIN,SEASHELLS,9998,1
1063,192200,,,KELP,SEASHELLS,2019,5
1064,192200,,,RAINFOREST_RESIN,SEASHELLS,9998,2
1065,192400,,,KELP,SEASHELLS,2019,1
1066,192400,,,RAINFOREST_RESIN,SEASHELLS,9998,1
1067,192700,,,RAINFOREST_RESIN,SEASHELLS,9996,1
1068,192700,,,RAINFOREST_RESIN,SEASHELLS,9996,5
1069,193300,,,RAINFOREST_RESIN,SEASHELLS,10002,1
1070,193300,,,RAINFOREST_RESIN,SEASHELLS,10002,4
1071,193600,,,KELP,SEASHELLS,2021,14
1072,193700,,,RAINFOREST_RESIN,SEASHELLS,9998,1
1073,193800,,,KELP,SEASHELLS,2020,1
1074,194000,,,KELP,SEASHELLS,2018,1
1075,194300,,,KELP,SEASHELLS,2018,1
1076,194400,,,KELP,SEASHELLS,2021,2
1077,194400,,,RAINFOREST_RESIN,SEASHELLS,10002,2
1078,194600,,,KELP,SEASHELLS,2018,1
1079,195100,,,KELP,SEASHELLS,2018,2
1080,195100,,,KELP,SEASHELLS,2018,6
1081,195100,,,RAINFOREST_RESIN,SEASHELLS,10002,4
1082,195100,,,RAINFOREST_RESIN,SEASHELLS,10002,1
1083,195700,,,RAINFOREST_RESIN,SEASHELLS,10002,1
1084,195800,,,KELP,SEASHELLS,2021,1
1085,195800,,,RAINFOREST_RESIN,SEASHELLS,10004,1
1086,196000,,,RAINFOREST_RESIN,SEASHELLS,10002,1
1087,196500,,,KELP,SEASHELLS,2022,1
1088,197300,,,KELP,SEASHELLS,2023,1
1089,197300,,,RAINFOREST_RESIN,SEASHELLS,9996,1
1090,197300,,,RAINFOREST_RESIN,SEASHELLS,9996,1
1091,197500,,,KELP,SEASHELLS,2020,1
1092,197700,,,KELP,SEASHELLS,2024,2
1093,197700,,,RAINFOREST_RESIN,SEASHELLS,10002,2
1094,198500,,,KELP,SEASHELLS,2024,2
1095,198500,,,RAINFOREST_RESIN,SEASHELLS,9998,2
1096,198800,,,KELP,SEASHELLS,2021,1
1097,198900,,,KELP,SEASHELLS,2021,5
1098,198900,,,RAINFOREST_RESIN,SEASHELLS,10002,1
1099,199000,,,KELP,SEASHELLS,2020,2
1100,199000,,,RAINFOREST_RESIN,SEASHELLS,9996,2
1101,199100,,,KELP,SEASHELLS,2020,1
1102,199200,,,KELP,SEASHELLS,2021,2
1103,199400,,,KELP,SEASHELLS,2022,1
1104,199400,,,KELP,SEASHELLS,2021,2
1105,199400,,,KELP,SEASHELLS,2021,1
1106,199400,,,KELP,SEASHELLS,2021,3
1107,199400,,,RAINFOREST_RESIN,SEASHELLS,10004,1
1108,199500,,,RAINFOREST_RESIN,SEASHELLS,10002,1
1109,199600,,,KELP,SEASHELLS,2023,1
1110,199600,,,KELP,SEASHELLS,2023,1
1111,199600,,,RAINFOREST_RESIN,SEASHELLS,10002,2
